__row__,transaction_id,__fold__,pred_0,pred_1
491877,T000491877,1,0.9956995994505661,0.004300400549433948
491878,T000491878,1,0.9929430849894897,0.007056915010510354
491879,T000491879,1,0.9925166673436263,0.0074833326563737285
491880,T000491880,1,0.9827334402025998,0.01726655979740018
491881,T000491881,1,0.9961635235711748,0.003836476428825231
491882,T000491882,1,0.9959542993143412,0.004045700685658842
491883,T000491883,1,0.9979850260560483,0.002014973943951663
491884,T000491884,1,0.9927769324253566,0.00722306757464347
491885,T000491885,1,0.9965167184964469,0.0034832815035531657
491886,T000491886,1,0.994048744945894,0.005951255054105953
491887,T000491887,1,0.9829587632801071,0.017041236719892862
491888,T000491888,1,0.9910528765415331,0.008947123458466967
491889,T000491889,1,0.9929004343683225,0.0070995656316774425
491890,T000491890,1,0.984001022797361,0.015998977202638997
491891,T000491891,1,0.9888280824094028,0.011171917590597165
491892,T000491892,1,0.9933870534047115,0.006612946595288599
491893,T000491893,1,0.993535702427286,0.006464297572714014
491894,T000491894,1,0.9716176793799135,0.028382320620086447
491895,T000491895,1,0.09572442779589752,0.9042755722041025
491896,T000491896,1,0.9963883506688243,0.0036116493311757303
491897,T000491897,1,0.9938923456971499,0.006107654302850069
491898,T000491898,1,0.8280296345468952,0.17197036545310485
491899,T000491899,1,0.9932965673150337,0.0067034326849662795
491900,T000491900,1,0.9825922748520722,0.017407725147927728
491901,T000491901,1,0.9940757084276279,0.005924291572372115
491902,T000491902,1,0.9949824075073446,0.005017592492655391
491903,T000491903,1,0.995034262287198,0.004965737712801978
491904,T000491904,1,0.8227462643445965,0.17725373565540345
491905,T000491905,1,0.797925475084817,0.202074524915183
491906,T000491906,1,0.9812602611130651,0.01873973888693489
491907,T000491907,1,0.99098222768258,0.00901777231741995
491908,T000491908,1,0.8480971876152819,0.15190281238471814
491909,T000491909,1,0.9852789861931249,0.014721013806875044
491910,T000491910,1,0.9300081664308739,0.06999183356912611
491911,T000491911,1,0.9832655909557126,0.016734409044287336
491912,T000491912,1,0.9929107163329007,0.007089283667099302
491913,T000491913,1,0.9954508364278648,0.004549163572135208
491914,T000491914,1,0.9928374347572085,0.007162565242791517
491915,T000491915,1,0.9951633940335812,0.004836605966418759
491916,T000491916,1,0.9960246267311533,0.003975373268846676
491917,T000491917,1,0.9929468850592701,0.007053114940729929
491918,T000491918,1,0.803418918069031,0.196581081930969
491919,T000491919,1,0.9947131361884269,0.005286863811573091
491920,T000491920,1,0.9804622745797108,0.019537725420289188
491921,T000491921,1,0.9246017361714362,0.07539826382856382
491922,T000491922,1,0.01023428191988951,0.9897657180801105
491923,T000491923,1,0.988012273542433,0.011987726457567002
491924,T000491924,1,0.013933723919109298,0.9860662760808907
491925,T000491925,1,0.9860019303153881,0.013998069684611904
491926,T000491926,1,0.003908991958381458,0.9960910080416185
491927,T000491927,1,0.9901470518776453,0.009852948122354727
491928,T000491928,1,0.7188851270867397,0.2811148729132603
491929,T000491929,1,0.9936432998981116,0.006356700101888363
491930,T000491930,1,0.6995237795641605,0.3004762204358396
491931,T000491931,1,0.9847615652159044,0.01523843478409554
491932,T000491932,1,0.9771609813695645,0.022839018630435495
491933,T000491933,1,0.9868077686384938,0.013192231361506152
491934,T000491934,1,0.901938598285352,0.09806140171464803
491935,T000491935,1,0.9939932413868717,0.0060067586131282566
491936,T000491936,1,0.9935123809179065,0.006487619082093506
491937,T000491937,1,0.916719920970835,0.08328007902916502
491938,T000491938,1,0.9951885106139504,0.004811489386049627
491939,T000491939,1,0.9963510140669979,0.003648985933002126
491940,T000491940,1,0.9812863966893247,0.018713603310675286
491941,T000491941,1,0.9822313003328438,0.017768699667156235
491942,T000491942,1,0.9918621744933249,0.008137825506675132
491943,T000491943,1,0.9946142583538542,0.0053857416461458585
491944,T000491944,1,0.004863759844498938,0.9951362401555011
491945,T000491945,1,0.9220670649189996,0.0779329350810004
491946,T000491946,1,0.9648208809237895,0.035179119076210484
491947,T000491947,1,0.9873719600967664,0.012628039903233633
491948,T000491948,1,0.9189174527810394,0.0810825472189606
491949,T000491949,1,0.9489898042576942,0.05101019574230581
491950,T000491950,1,0.9795486750411301,0.020451324958869907
491951,T000491951,1,0.9777515128613062,0.022248487138693793
491952,T000491952,1,0.9766157838700009,0.02338421612999908
491953,T000491953,1,0.1520940549526134,0.8479059450473866
491954,T000491954,1,0.8724095494850757,0.12759045051492432
491955,T000491955,1,0.7081487948474049,0.2918512051525951
491956,T000491956,1,0.9900558131053272,0.009944186894672795
491957,T000491957,1,0.9966163087288551,0.003383691271144893
491958,T000491958,1,0.6642035422040506,0.3357964577959493
491959,T000491959,1,0.9434596636553391,0.0565403363446609
491960,T000491960,1,0.9739969680845008,0.026003031915499242
491961,T000491961,1,0.9077058189914289,0.09229418100857108
491962,T000491962,1,0.9924915383145284,0.007508461685471637
491963,T000491963,1,0.10137566222053851,0.8986243377794615
491964,T000491964,1,0.0023927834784036595,0.9976072165215963
491965,T000491965,1,0.9904888578601229,0.009511142139877147
491966,T000491966,1,0.9890103831237013,0.010989616876298772
491967,T000491967,1,0.9848823129620192,0.01511768703798083
491968,T000491968,1,0.9954769424938188,0.004523057506181172
491969,T000491969,1,0.7702701892630299,0.22972981073697007
491970,T000491970,1,0.8875118508488044,0.11248814915119561
491971,T000491971,1,0.9759754309423737,0.024024569057626236
491972,T000491972,1,0.9934544795359752,0.006545520464024826
491973,T000491973,1,0.9858784566681932,0.014121543331806846
491974,T000491974,1,0.9915535053656839,0.00844649463431614
491975,T000491975,1,0.7574688640589898,0.24253113594101014
491976,T000491976,1,0.9570847898357824,0.042915210164217565
491977,T000491977,1,0.9902019283093513,0.009798071690648752
491978,T000491978,1,0.9889355892139723,0.011064410786027658
491979,T000491979,1,0.9919024451451268,0.008097554854873172
491980,T000491980,1,0.9856233909091976,0.014376609090802451
491981,T000491981,1,0.0018173770433848047,0.9981826229566152
491982,T000491982,1,0.9859181296108802,0.014081870389119818
491983,T000491983,1,0.0033067629759619965,0.996693237024038
491984,T000491984,1,0.9943714860352875,0.005628513964712493
491985,T000491985,1,0.9898227180326541,0.010177281967345861
491986,T000491986,1,0.9562497564599206,0.04375024354007936
491987,T000491987,1,0.8596962627392468,0.1403037372607532
491988,T000491988,1,0.9903766983563798,0.009623301643620215
491989,T000491989,1,0.9712201644587375,0.028779835541262556
491990,T000491990,1,0.9825321339283477,0.017467866071652315
491991,T000491991,1,0.24198883225022993,0.7580111677497701
491992,T000491992,1,0.036119517442536164,0.9638804825574638
491993,T000491993,1,0.9565402174858493,0.04345978251415073
491994,T000491994,1,0.9940447310032107,0.005955268996789339
491995,T000491995,1,0.9920137546672695,0.007986245332730532
491996,T000491996,1,0.3958015782945866,0.6041984217054134
491997,T000491997,1,0.9938677650614539,0.0061322349385460875
491998,T000491998,1,0.9914885607558034,0.00851143924419667
491999,T000491999,1,0.9773027886498528,0.022697211350147246
492000,T000492000,1,0.9887283046497766,0.011271695350223421
492001,T000492001,1,0.9734556936815126,0.026544306318487372
492002,T000492002,1,0.9876775098281512,0.012322490171848888
492003,T000492003,1,0.9872925348190381,0.012707465180961903
492004,T000492004,1,0.9883967085242703,0.011603291475729702
492005,T000492005,1,0.9943610150921446,0.005638984907855453
492006,T000492006,1,0.6672534975605698,0.33274650243943016
492007,T000492007,1,0.9560843340620979,0.04391566593790214
492008,T000492008,1,0.9836643035079068,0.016335696492093228
492009,T000492009,1,0.007621623830660118,0.9923783761693399
492010,T000492010,1,0.9934724732816138,0.006527526718386162
492011,T000492011,1,0.977401100977236,0.022598899022764
492012,T000492012,1,0.9906076281319395,0.009392371868060573
492013,T000492013,1,0.9921474451559785,0.007852554844021508
492014,T000492014,1,0.9933305580385775,0.006669441961422545
492015,T000492015,1,0.9848005038743523,0.0151994961256478
492016,T000492016,1,0.979797991281136,0.020202008718864028
492017,T000492017,1,0.14200305737528096,0.857996942624719
492018,T000492018,1,0.9925346662906086,0.00746533370939138
492019,T000492019,1,0.9899249029280791,0.010075097071920842
492020,T000492020,1,0.9908725503772089,0.009127449622791068
492021,T000492021,1,0.6758706797955782,0.3241293202044218
492022,T000492022,1,0.9481669595893385,0.051833040410661495
492023,T000492023,1,0.153646798634701,0.846353201365299
492024,T000492024,1,0.9951830095769227,0.004816990423077274
492025,T000492025,1,0.9952524119417264,0.004747588058273601
492026,T000492026,1,0.9771917440132669,0.02280825598673306
492027,T000492027,1,0.9955186717280305,0.0044813282719695004
492028,T000492028,1,0.9800780128089289,0.0199219871910711
492029,T000492029,1,0.9926842631307611,0.007315736869238892
492030,T000492030,1,0.9867668566340496,0.013233143365950412
492031,T000492031,1,0.9944899404817434,0.005510059518256524
492032,T000492032,1,0.9348675811208803,0.06513241887911968
492033,T000492033,1,0.9853854645096689,0.014614535490331123
492034,T000492034,1,0.9950191461984738,0.004980853801526269
492035,T000492035,1,0.9880593855345718,0.011940614465428179
492036,T000492036,1,0.9959784356493805,0.004021564350619552
492037,T000492037,1,0.9970908039520786,0.002909196047921426
492038,T000492038,1,0.9826306239486341,0.017369376051365876
492039,T000492039,1,0.9922278256473993,0.007772174352600674
492040,T000492040,1,0.9899125128213099,0.01008748717869015
492041,T000492041,1,0.9947517918711113,0.005248208128888732
492042,T000492042,1,0.9549215245083984,0.04507847549160158
492043,T000492043,1,0.9960586497832474,0.003941350216752573
492044,T000492044,1,0.9810268747516141,0.01897312524838591
