__row__,transaction_id,__fold__,pred_0,pred_1
259769,T000259769,0,0.9912786516120277,0.008721348387972377
259770,T000259770,0,0.8702959630929108,0.12970403690708923
259771,T000259771,0,0.9942490303640256,0.005750969635974425
259772,T000259772,0,0.9502112910478541,0.049788708952145946
259773,T000259773,0,0.9496933899091243,0.05030661009087568
259774,T000259774,0,0.9930215335989011,0.0069784664010988555
259775,T000259775,0,0.9910618082622279,0.008938191737772066
259776,T000259776,0,0.6177000130576686,0.3822999869423313
259777,T000259777,0,0.9951984277311595,0.004801572268840476
259778,T000259778,0,0.9979034707582545,0.0020965292417455548
259779,T000259779,0,0.00595776809120685,0.9940422319087932
259780,T000259780,0,0.997580120251128,0.0024198797488720826
259781,T000259781,0,0.957300412226783,0.042699587773216995
259782,T000259782,0,0.7701584883285234,0.22984151167147662
259783,T000259783,0,0.9951359940231843,0.004864005976815693
259784,T000259784,0,0.997848043008063,0.0021519569919370624
259785,T000259785,0,0.980793083730712,0.019206916269288034
259786,T000259786,0,0.9966896307858697,0.003310369214130271
259787,T000259787,0,0.904118544896295,0.09588145510370509
259788,T000259788,0,0.9732420232492698,0.026757976750730227
259789,T000259789,0,0.9830852236287694,0.016914776371230653
259790,T000259790,0,0.975661980126822,0.02433801987317798
259791,T000259791,0,0.46703521218396127,0.5329647878160387
259792,T000259792,0,0.9955502072166201,0.004449792783379863
259793,T000259793,0,0.9894470661772309,0.01055293382276915
259794,T000259794,0,0.9956817708805622,0.004318229119437751
259795,T000259795,0,0.992066566965918,0.00793343303408202
259796,T000259796,0,0.9268015906416431,0.07319840935835682
259797,T000259797,0,0.9952140533993332,0.004785946600666786
259798,T000259798,0,0.9861338814255807,0.013866118574419285
259799,T000259799,0,0.9668068246363575,0.033193175363642476
259800,T000259800,0,0.9723133192990219,0.027686680700978076
259801,T000259801,0,0.9923384928122814,0.007661507187718682
259802,T000259802,0,0.983532325795213,0.016467674204786974
259803,T000259803,0,0.01804288950512689,0.9819571104948731
259804,T000259804,0,0.99426393951748,0.005736060482519909
259805,T000259805,0,0.9962901529273553,0.0037098470726446356
259806,T000259806,0,0.9754475533445222,0.024552446655477816
259807,T000259807,0,0.8410223745236305,0.15897762547636957
259808,T000259808,0,0.11072318633470823,0.8892768136652918
259809,T000259809,0,0.005358212353034575,0.9946417876469654
259810,T000259810,0,0.9985754840990247,0.0014245159009752713
259811,T000259811,0,0.9972504232402285,0.0027495767597714763
259812,T000259812,0,0.9901501214555518,0.00984987854444816
259813,T000259813,0,0.9923684203293881,0.007631579670611913
259814,T000259814,0,0.998015289910473,0.0019847100895270444
259815,T000259815,0,0.822205528731113,0.1777944712688871
259816,T000259816,0,0.9964217830836755,0.003578216916324539
259817,T000259817,0,0.9913751910833855,0.0086248089166146
259818,T000259818,0,0.9918831968535483,0.008116803146451744
259819,T000259819,0,0.9826345554668174,0.017365444533182534
259820,T000259820,0,0.03168236951194503,0.968317630488055
259821,T000259821,0,0.9629665920585874,0.03703340794141268
259822,T000259822,0,0.9854006383935962,0.01459936160640389
259823,T000259823,0,0.8080025865620754,0.19199741343792465
259824,T000259824,0,0.9931547702964898,0.006845229703510154
259825,T000259825,0,0.9972689289280353,0.0027310710719646997
259826,T000259826,0,0.9588765871810147,0.0411234128189853
259827,T000259827,0,0.9668387867002037,0.03316121329979632
259828,T000259828,0,0.8662642951999175,0.13373570480008248
259829,T000259829,0,0.9803493592340413,0.019650640765958658
259830,T000259830,0,0.9752352333245915,0.024764766675408518
259831,T000259831,0,0.9638870623509974,0.03611293764900263
259832,T000259832,0,0.9762097698313786,0.02379023016862138
259833,T000259833,0,0.9932512063520562,0.006748793647943834
259834,T000259834,0,0.015248321736283765,0.9847516782637162
259835,T000259835,0,0.994033012742908,0.0059669872570919475
259836,T000259836,0,0.9975980614139243,0.0024019385860757072
259837,T000259837,0,0.9851398697936652,0.014860130206334756
259838,T000259838,0,0.9886715363134484,0.01132846368655162
259839,T000259839,0,0.9920152265054645,0.007984773494535538
259840,T000259840,0,0.8636850805426696,0.13631491945733043
259841,T000259841,0,0.17558027667813048,0.8244197233218695
259842,T000259842,0,0.9910700096218142,0.008929990378185738
259843,T000259843,0,0.0007556437480619183,0.9992443562519381
259844,T000259844,0,0.9933114070399464,0.006688592960053629
259845,T000259845,0,0.9798802154198194,0.020119784580180617
259846,T000259846,0,0.10270688642479708,0.8972931135752029
259847,T000259847,0,0.9886139542387611,0.011386045761238906
259848,T000259848,0,0.9762968540143915,0.023703145985608565
259849,T000259849,0,0.9914383871774737,0.008561612822526321
259850,T000259850,0,0.9763551931104562,0.02364480688954383
259851,T000259851,0,0.9941063406967876,0.005893659303212433
259852,T000259852,0,0.975197484634987,0.02480251536501297
259853,T000259853,0,0.8255805690378011,0.17441943096219886
259854,T000259854,0,0.8028799985617306,0.19712000143826938
259855,T000259855,0,0.8220651419625296,0.17793485803747044
259856,T000259856,0,0.9870502102786417,0.01294978972135826
259857,T000259857,0,0.9936381066132487,0.006361893386751288
259858,T000259858,0,0.8759865329355112,0.12401346706448882
259859,T000259859,0,0.9866223355314723,0.013377664468527702
259860,T000259860,0,0.983059308196686,0.01694069180331405
259861,T000259861,0,0.9299216003394539,0.07007839966054603
259862,T000259862,0,0.9912625378711467,0.008737462128853256
259863,T000259863,0,0.9855115825665265,0.014488417433473533
259864,T000259864,0,0.00560868420955718,0.9943913157904428
259865,T000259865,0,0.9866038173525569,0.013396182647443187
259866,T000259866,0,0.9947599630682985,0.005240036931701516
259867,T000259867,0,0.9121978876907647,0.08780211230923532
259868,T000259868,0,0.9913185393255846,0.008681460674415444
259869,T000259869,0,0.9082002524629941,0.09179974753700594
259870,T000259870,0,0.9951420409852849,0.0048579590147150575
259871,T000259871,0,0.04968339181266768,0.9503166081873323
259872,T000259872,0,0.968182798880902,0.03181720111909797
259873,T000259873,0,0.9520359864947348,0.04796401350526522
259874,T000259874,0,0.0016137185120496111,0.9983862814879504
259875,T000259875,0,0.9958701410347344,0.004129858965265666
259876,T000259876,0,0.9912590011083074,0.008740998891692546
