__row__,transaction_id,__fold__,pred_0,pred_1
491877,T000491877,1,0.9980176251790795,0.0019823748209204443
491878,T000491878,1,0.9972144436258537,0.0027855563741463344
491879,T000491879,1,0.9979563225857442,0.0020436774142558556
491880,T000491880,1,0.9963215045472985,0.0036784954527014956
491881,T000491881,1,0.9951356651795913,0.004864334820408752
491882,T000491882,1,0.9974543418445944,0.0025456581554056225
491883,T000491883,1,0.9952382549356177,0.004761745064382268
491884,T000491884,1,0.9979886017124647,0.002011398287535275
491885,T000491885,1,0.23148568063082908,0.7685143193691709
491886,T000491886,1,0.997721516765797,0.0022784832342029756
491887,T000491887,1,0.9922142057598798,0.007785794240120115
491888,T000491888,1,0.9986251354706178,0.0013748645293821789
491889,T000491889,1,0.9973969208455841,0.0026030791544159135
491890,T000491890,1,0.9983303479436098,0.0016696520563902744
491891,T000491891,1,0.9981932676889486,0.0018067323110514224
491892,T000491892,1,0.9981674874885589,0.0018325125114410708
491893,T000491893,1,0.9948178300169532,0.005182169983046793
491894,T000491894,1,0.9978677827288693,0.002132217271130611
491895,T000491895,1,2.5026042123621473e-05,0.9999749739578764
491896,T000491896,1,0.9984072772416596,0.0015927227583404347
491897,T000491897,1,0.9981977889326384,0.0018022110673615117
491898,T000491898,1,0.9968060653315596,0.003193934668440391
491899,T000491899,1,0.9943471708422575,0.005652829157742479
491900,T000491900,1,0.976384073990185,0.023615926009814946
491901,T000491901,1,0.9985436648317977,0.0014563351682022965
491902,T000491902,1,0.9982300731146,0.0017699268854000157
491903,T000491903,1,0.9960364413927558,0.003963558607244127
491904,T000491904,1,0.9912660684894272,0.008733931510572761
491905,T000491905,1,0.0018271165053816985,0.9981728834946183
491906,T000491906,1,0.9979412537366352,0.0020587462633647256
491907,T000491907,1,0.9939338263547646,0.006066173645235467
491908,T000491908,1,0.9969009488655415,0.0030990511344584737
491909,T000491909,1,0.9979834868714171,0.002016513128582885
491910,T000491910,1,0.9579799641368585,0.04202003586314153
491911,T000491911,1,0.998027921294566,0.001972078705433989
491912,T000491912,1,0.997703399242715,0.0022966007572849663
491913,T000491913,1,0.9929298607885431,0.0070701392114569505
