__row__,PassengerId,__fold__,pred_0,pred_1
0,1,1,0.9087194138808617,0.09128058611913821
1,2,4,0.08096483393729137,0.9190351660627086
2,3,3,0.37445697550980783,0.6255430244901922
3,4,3,0.09770147265460016,0.9022985273453998
4,5,0,0.9195214721519903,0.0804785278480097
5,6,4,0.8547531914491389,0.14524680855086114
6,7,0,0.7002098100510162,0.29979018994898377
7,8,4,0.8883844272636422,0.11161557273635778
8,9,4,0.4839251221148727,0.5160748778851273
9,10,3,0.1018721918356208,0.8981278081643792
10,11,2,0.2670635932901595,0.7329364067098405
11,12,4,0.22153782335915662,0.7784621766408434
12,13,4,0.861169219838088,0.13883078016191203
13,14,0,0.9458966334166982,0.05410336658330185
14,15,3,0.26665054670090316,0.7333494532990968
15,16,3,0.3885128049905032,0.6114871950094968
16,17,1,0.9207512780388603,0.07924872196113973
17,18,4,0.7482486816926224,0.2517513183073777
18,19,3,0.484292619083447,0.515707380916553
19,20,0,0.2973342117837152,0.7026657882162848
20,21,1,0.7969455872952933,0.20305441270470673
21,22,3,0.805305434941878,0.19469456505812194
22,23,1,0.22923020095191882,0.7707697990480812
23,24,1,0.5276914236227783,0.4723085763772217
24,25,0,0.49338601953506633,0.5066139804649337
25,26,4,0.760800968083789,0.23919903191621095
26,27,0,0.8544291386484888,0.14557086135151118
27,28,2,0.571685280028132,0.42831471997186793
28,29,0,0.29925891012354344,0.7007410898764566
29,30,2,0.9067697775684329,0.09323022243156708
30,31,0,0.5009605668354604,0.4990394331645395
31,32,0,0.05388453372265056,0.9461154662773494
32,33,4,0.32136397745278866,0.6786360225472113
33,34,3,0.9401523298925205,0.05984767010747944
34,35,0,0.4694536033819183,0.5305463966180817
35,36,1,0.7064576534048586,0.29354234659514145
36,37,2,0.8754708840854895,0.12452911591451057
37,38,4,0.8661640224490301,0.13383597755096982
38,39,3,0.41537352925784277,0.5846264707421572
39,40,1,0.24057905597130924,0.7594209440286908
40,41,1,0.548378925397301,0.45162107460269896
41,42,4,0.23081707017355446,0.7691829298264455
42,43,1,0.8505718589194252,0.1494281410805748
43,44,0,0.08215884223095904,0.917841157769041
44,45,4,0.24422454619364076,0.7557754538063592
45,46,0,0.9017139524208337,0.09828604757916622
46,47,4,0.8855368517175023,0.11446314828249773
47,48,2,0.34648053019613456,0.6535194698038654
48,49,1,0.9144836162819149,0.08551638371808512
49,50,2,0.3745233901733157,0.6254766098266843
50,51,4,0.9262554202447004,0.07374457975529959
51,52,4,0.8662378540475735,0.13376214595242655
52,53,1,0.10849560413795556,0.8915043958620444
53,54,0,0.24588066192500546,0.7541193380749945
54,55,2,0.7686125164392617,0.2313874835607384
55,56,0,0.5155043287790326,0.48449567122096737
56,57,1,0.14447595338636243,0.8555240466136376
57,58,4,0.8437121745408287,0.1562878254591713
58,59,2,0.11604640934594923,0.8839535906540508
59,60,4,0.958710422971299,0.041289577028700924
60,61,0,0.8294402131135861,0.17055978688641393
61,62,1,0.08718922268899232,0.9128107773110077
62,63,1,0.7140973509512996,0.2859026490487004
63,64,0,0.921644314787072,0.07835568521292798
64,65,0,0.40797237940991615,0.5920276205900838
65,66,3,0.9127784035113925,0.08722159648860751
66,67,0,0.19164569724594005,0.80835430275406
67,68,1,0.8659853939692722,0.1340146060307278
68,69,0,0.6510841285941589,0.34891587140584107
69,70,3,0.9398282309186284,0.06017176908137153
70,71,4,0.7799474685154646,0.22005253148453535
71,72,1,0.705368665607669,0.294631334392331
72,73,1,0.6898106141486716,0.3101893858513284
73,74,3,0.9022185900341144,0.09778140996588562
74,75,2,0.911789000609977,0.08821099939002296
75,76,0,0.8931254239294404,0.10687457607055956
76,77,1,0.9005462483490443,0.09945375165095567
77,78,3,0.9097166684912308,0.0902833315087692
78,79,1,0.6121635214249714,0.38783647857502856
79,80,0,0.41132814018707786,0.5886718598129221
80,81,4,0.8707338120081778,0.12926618799182216
81,82,4,0.9005326366962274,0.0994673633037726
82,83,4,0.3213431378944156,0.6786568621055844
83,84,4,0.4849745430317097,0.5150254569682903
84,85,4,0.13093757702991837,0.8690624229700816
85,86,1,0.6465547744200447,0.3534452255799553
86,87,2,0.907847010873755,0.09215298912624499
87,88,4,0.8970093093884511,0.1029906906115489
88,89,1,0.12011244888296668,0.8798875511170333
89,90,3,0.8951026665836784,0.10489733341632153
90,91,0,0.9044575687948253,0.09554243120517474
91,92,1,0.8699167125765255,0.13008328742347453
92,93,3,0.7230191732944332,0.2769808267055668
93,94,2,0.9341205257555537,0.06587947424444626
94,95,0,0.960443487506641,0.039556512493358974
95,96,4,0.8970093093884511,0.1029906906115489
96,97,4,0.7848587937133287,0.2151412062866713
97,98,1,0.388117678581988,0.611882321418012
98,99,1,0.22392122144780235,0.7760787785521976
99,100,0,0.8410202900198106,0.15897970998018937
100,101,4,0.4117166823620133,0.5882833176379867
101,102,4,0.8970456039956114,0.10295439600438856
102,103,2,0.42239970231040813,0.5776002976895919
103,104,0,0.9146748194032623,0.08532518059673762
104,105,1,0.9581650914936787,0.04183490850632128
105,106,0,0.9017380301922863,0.09826196980771372
106,107,1,0.31616024271158205,0.683839757288418
107,108,4,0.8970740292151205,0.10292597078487956
108,109,0,0.9262309069109458,0.07376909308905423
109,110,2,0.41700310233277693,0.5829968976672231
110,111,1,0.6720325344943414,0.32796746550565864
111,112,3,0.2696860287725119,0.7303139712274881
112,113,3,0.887038799254007,0.11296120074599307
113,114,0,0.42034791475706723,0.5796520852429328
114,115,0,0.2283561857237809,0.7716438142762191
115,116,4,0.8662009425542847,0.13379905744571532
116,117,2,0.9781406679018916,0.02185933209810845
117,118,1,0.8182642357280964,0.1817357642719036
118,119,0,0.2919228233075173,0.7080771766924827
119,120,3,0.39644656849066917,0.6035534315093308
120,121,1,0.8111941901731475,0.18880580982685247
121,122,1,0.9005181935446956,0.09948180645530431
122,123,4,0.7362541712015616,0.2637458287984384
123,124,2,0.20492223602157056,0.7950777639784294
124,125,1,0.7359350210336681,0.2640649789663318
125,126,2,0.8346561956808357,0.1653438043191643
126,127,0,0.8555972457110425,0.14440275428895755
127,128,1,0.8845674402210476,0.11543255977895235
128,129,0,0.36778225939812637,0.6322177406018736
129,130,2,0.9514264452732939,0.048573554726706124
130,131,2,0.8960540620684818,0.10394593793151818
131,132,0,0.8773294126544418,0.12267058734555822
132,133,4,0.6734567496415362,0.32654325035846377
133,134,4,0.24386665876424407,0.7561333412357559
134,135,0,0.7428126813584234,0.2571873186415766
135,136,2,0.6488548483092638,0.3511451516907363
136,137,4,0.07126884174526982,0.9287311582547302
137,138,4,0.6451788651361162,0.3548211348638838
138,139,4,0.8392105762465459,0.16078942375345404
139,140,4,0.3072022180264715,0.6927977819735285
140,141,4,0.3695853273230757,0.6304146726769243
141,142,0,0.3541265341133578,0.6458734658866422
142,143,4,0.43651159472387835,0.5634884052761217
143,144,0,0.8173966925530098,0.18260330744699013
144,145,3,0.6808515970729032,0.31914840292709684
145,146,2,0.757641619680643,0.24235838031935694
146,147,0,0.8989410549027073,0.10105894509729271
147,148,0,0.4096252423533169,0.5903747576466831
148,149,0,0.8015848853536729,0.19841511464632705
149,150,2,0.8487219646359031,0.15127803536409687
150,151,0,0.8672163893333817,0.13278361066661828
151,152,3,0.05795380052238286,0.9420461994776171
152,153,3,0.9693196026523635,0.030680397347636515
153,154,0,0.9305324143535273,0.06946758564647267
154,155,1,0.9006523089945055,0.09934769100549444
155,156,0,0.5715967159896138,0.4284032840103862
156,157,2,0.2446612217955053,0.7553387782044947
157,158,3,0.9163143796899965,0.08368562031000348
158,159,1,0.900406687133254,0.09959331286674597
159,160,1,0.9930257550335242,0.006974244966475763
160,161,4,0.952316509795383,0.047683490204617054
161,162,4,0.28285998582415217,0.7171400141758478
162,163,1,0.891145660955713,0.10885433904428696
163,164,3,0.8643527476567444,0.13564725234325556
164,165,0,0.9368525464797122,0.06314745352028782
165,166,3,0.8300438127888565,0.1699561872111435
166,167,2,0.06486647475190577,0.9351335252480942
167,168,2,0.7063759579626911,0.2936240420373089
168,169,4,0.4984594644149509,0.5015405355850491
169,170,1,0.888043412824445,0.111956587175555
170,171,0,0.750278944880828,0.24972105511917195
171,172,3,0.8748171416352731,0.12518285836472687
172,173,2,0.2458399361341128,0.7541600638658872
173,174,0,0.8805014989523278,0.11949850104767226
174,175,0,0.6225051444852565,0.37749485551474354
175,176,4,0.9005906892027774,0.0994093107972226
176,177,0,0.9616756868991037,0.038324313100896366
177,178,0,0.0899534390432366,0.9100465609567634
178,179,4,0.7638928342786088,0.23610716572139123
179,180,3,0.9344794630567096,0.06552053694329038
180,181,3,0.8367151417476882,0.16328485825231176
181,182,4,0.6416311170343472,0.35836888296565284
182,183,2,0.9494881938126299,0.05051180618737009
183,184,4,0.6529919653302128,0.3470080346697872
184,185,4,0.25581619376933673,0.7441838062306633
185,186,4,0.48312899226451045,0.5168710077354896
186,187,1,0.39485220510410024,0.6051477948958998
187,188,4,0.671163932956877,0.328836067043123
188,189,3,0.9359435093967152,0.06405649060328474
189,190,4,0.9244366372933317,0.07556336270666829
190,191,3,0.19721905789687766,0.8027809421031223
191,192,3,0.6892144976659991,0.31078550233400093
192,193,1,0.3751974465973811,0.6248025534026189
193,194,1,0.6773820567245246,0.3226179432754754
194,195,2,0.08665735151551102,0.913342648484489
195,196,3,0.12380612915779954,0.8761938708422005
196,197,1,0.8771054323256846,0.12289456767431542
197,198,3,0.9495778098137505,0.05042219018624952
198,199,2,0.34648053019613456,0.6535194698038654
199,200,3,0.14979435991653778,0.8502056400834622
200,201,3,0.909494547594325,0.09050545240567494
201,202,2,0.9931058162420148,0.006894183757985253
202,203,3,0.9284029472110393,0.07159705278896061
203,204,0,0.9103886719081227,0.08961132809187737
204,205,2,0.8657435724747391,0.1342564275252609
205,206,2,0.19579572385269473,0.8042042761473053
206,207,4,0.9312310036999558,0.06876899630004424
207,208,0,0.8437893568250591,0.1562106431749409
208,209,2,0.24465465573503886,0.7553453442649611
209,210,3,0.5623704677481091,0.43762953225189094
210,211,3,0.8952774678622885,0.10472253213771154
211,212,4,0.23942813754122216,0.7605718624587778
212,213,1,0.877484425846715,0.12251557415328491
213,214,1,0.7729929993498665,0.22700700065013352
214,215,3,0.8959744004332417,0.10402559956675822
215,216,3,0.059767768688936185,0.9402322313110638
216,217,4,0.40146331166644567,0.5985366883335543
217,218,2,0.8838264874544443,0.11617351254555579
218,219,1,0.04709963457378974,0.9529003654262103
219,220,2,0.7750674443094849,0.2249325556905151
220,221,3,0.8595440666165963,0.14045593338340362
221,222,1,0.7547729064977788,0.24522709350222116
222,223,4,0.9585200690318143,0.04147993096818568
223,224,2,0.9067697775684329,0.09323022243156708
224,225,1,0.6606775908238289,0.3393224091761711
225,226,4,0.8706333937828743,0.12936660621712573
226,227,2,0.6868498411101506,0.31315015888984943
227,228,3,0.8807971580189156,0.11920284198108445
228,229,2,0.6767878185687647,0.3232121814312353
229,230,2,0.6515907724475707,0.3484092275524293
230,231,2,0.10128800627523438,0.8987119937247656
231,232,3,0.9131127995438598,0.0868872004561402
232,233,2,0.9184638330881035,0.0815361669118965
233,234,3,0.4265759955662711,0.5734240044337289
234,235,4,0.7162565391575021,0.2837434608424979
235,236,0,0.3983130913746046,0.6016869086253954
236,237,3,0.8881928314845965,0.11180716851540352
237,238,4,0.12223652675450336,0.8777634732454966
238,239,0,0.7061890203187093,0.29381097968129066
239,240,4,0.7863833424085609,0.21361665759143914
240,241,2,0.3962529977877074,0.6037470022122926
241,242,2,0.4214839342261504,0.5785160657738496
242,243,3,0.7714765176129383,0.22852348238706172
243,244,4,0.871270637047104,0.12872936295289608
244,245,2,0.8841531837943613,0.11584681620563873
245,246,4,0.6684873828051889,0.331512617194811
246,247,1,0.34592822528482636,0.6540717747151736
247,248,1,0.191633023754061,0.808366976245939
248,249,1,0.6967364395857272,0.3032635604142729
249,250,0,0.9082817026400474,0.09171829735995267
250,251,2,0.9068858674842749,0.09311413251572505
251,252,0,0.48966804020160926,0.5103319597983907
252,253,3,0.806528447591491,0.19347155240850902
253,254,4,0.9255506078483088,0.07444939215169125
254,255,4,0.6239808384713575,0.37601916152864245
255,256,4,0.37952328550432224,0.6204767144956778
256,257,3,0.0440185278049271,0.9559814721950729
257,258,1,0.06716128075480288,0.9328387192451971
258,259,4,0.018488342627366983,0.981511657372633
259,260,4,0.4108180133056919,0.5891819866943081
260,261,3,0.8689824346888955,0.13101756531110448
261,262,4,0.9278155907625166,0.07218440923748336
262,263,2,0.7840477665685904,0.21595223343140957
263,264,1,0.6427253055962996,0.3572746944037004
264,265,1,0.3228954734330032,0.6771045265669968
265,266,2,0.8151067266288268,0.18489327337117317
266,267,3,0.9449026648260461,0.05509733517395382
267,268,1,0.9166814490528404,0.08331855094715959
268,269,4,0.19646907431785288,0.8035309256821471
269,270,2,0.06733818413771653,0.9326618158622835
270,271,1,0.5383507628448256,0.46164923715517436
271,272,4,0.8867201735966053,0.11327982640339478
272,273,2,0.2799467622987316,0.7200532377012684
273,274,0,0.4763410935610266,0.5236589064389734
274,275,3,0.2997574960209004,0.7002425039790996
275,276,4,0.2923292494907266,0.7076707505092734
276,277,1,0.5091933979287266,0.49080660207127336
277,278,2,0.7644725634908414,0.23552743650915867
278,279,1,0.9322026325567471,0.06779736744325297
279,280,2,0.5636267725078545,0.4363732274921454
280,281,3,0.9686158061465735,0.03138419385342653
281,282,1,0.897496074579787,0.10250392542021304
282,283,0,0.8626722223509083,0.13732777764909165
283,284,0,0.8737210926984061,0.12627890730159388
284,285,2,0.5019462053190791,0.498053794680921
285,286,0,0.8725822660219318,0.12741773397806827
286,287,0,0.9069170227621552,0.09308297723784481
287,288,0,0.8837662061990487,0.1162337938009513
