__row__,transaction_id,__fold__,pred_0,pred_1
491877,T000491877,1,0.9945276581073995,0.005472341892600492
491878,T000491878,1,0.9928082559403654,0.007191744059634623
491879,T000491879,1,0.994982659521149,0.005017340478851071
491880,T000491880,1,0.9905132256299252,0.009486774370074808
491881,T000491881,1,0.9957240638424307,0.004275936157569273
491882,T000491882,1,0.9944379059271958,0.005562094072804124
491883,T000491883,1,0.9951460599835464,0.004853940016453603
491884,T000491884,1,0.9962633383859513,0.003736661614048718
491885,T000491885,1,0.9974320528997069,0.0025679471002931086
491886,T000491886,1,0.9932422820110861,0.006757717988913886
491887,T000491887,1,0.996027628679609,0.003972371320391012
491888,T000491888,1,0.9970519749562196,0.002948025043780405
491889,T000491889,1,0.9962662658301775,0.003733734169822499
491890,T000491890,1,0.9961225071659773,0.003877492834022691
491891,T000491891,1,0.9960182002864286,0.003981799713571353
491892,T000491892,1,0.99498018554028,0.005019814459719998
491893,T000491893,1,0.9933773377990748,0.006622662200925263
491894,T000491894,1,0.9950350197859019,0.0049649802140981115
491895,T000491895,1,0.0004804273930388847,0.9995195726069611
491896,T000491896,1,0.9972363095800811,0.0027636904199188858
491897,T000491897,1,0.9944355162972619,0.005564483702738126
491898,T000491898,1,0.9878420927991504,0.012157907200849655
491899,T000491899,1,0.9947456260698454,0.00525437393015465
491900,T000491900,1,0.9910091212044435,0.008990878795556453
491901,T000491901,1,0.9977143376206188,0.0022856623793812525
491902,T000491902,1,0.9957418759745723,0.004258124025427729
491903,T000491903,1,0.9967448712751956,0.0032551287248043636
491904,T000491904,1,0.9574613276694472,0.0425386723305528
491905,T000491905,1,0.008027918484678764,0.9919720815153212
491906,T000491906,1,0.993823852139231,0.006176147860769067
491907,T000491907,1,0.9964362212706692,0.003563778729330727
491908,T000491908,1,0.9932048095922767,0.006795190407723242
491909,T000491909,1,0.9956337392074707,0.004366260792529284
491910,T000491910,1,0.9889203805737674,0.011079619426232602
491911,T000491911,1,0.9959358760982218,0.004064123901778201
491912,T000491912,1,0.9957978366205488,0.004202163379451269
491913,T000491913,1,0.9966375397541519,0.0033624602458480527
491914,T000491914,1,0.9943412750093336,0.005658724990666466
491915,T000491915,1,0.9957792819176933,0.004220718082306773
491916,T000491916,1,0.9970370678335772,0.0029629321664227963
491917,T000491917,1,0.9759046769222182,0.02409532307778185
491918,T000491918,1,0.9813658479320833,0.018634152067916722
491919,T000491919,1,0.9900402975841548,0.009959702415845212
491920,T000491920,1,0.9951168684080647,0.004883131591935296
491921,T000491921,1,0.9902457887093986,0.009754211290601335
491922,T000491922,1,0.0002460813793173644,0.9997539186206826
491923,T000491923,1,0.9900581940006091,0.009941805999390926
491924,T000491924,1,7.882095293720859e-05,0.9999211790470628
491925,T000491925,1,0.9910556319059594,0.008944368094040681
491926,T000491926,1,0.00012928339355799956,0.999870716606442
491927,T000491927,1,0.9947650437307881,0.005234956269211902
491928,T000491928,1,0.0011512523138500486,0.99884874768615
491929,T000491929,1,0.9969937481521135,0.0030062518478865007
491930,T000491930,1,0.009765165668071396,0.9902348343319286
491931,T000491931,1,0.9948421393572305,0.005157860642769515
491932,T000491932,1,0.994657524593806,0.005342475406194015
491933,T000491933,1,0.9963243923684052,0.0036756076315947813
491934,T000491934,1,0.9903579080688328,0.009642091931167164
491935,T000491935,1,0.996954014115133,0.003045985884867022
491936,T000491936,1,0.9955791066333644,0.0044208933666356545
491937,T000491937,1,0.9794017096364471,0.020598290363552884
491938,T000491938,1,0.9959063857825001,0.004093614217499908
491939,T000491939,1,0.9942879954618098,0.0057120045381901735
491940,T000491940,1,0.9937863739099264,0.006213626090073567
491941,T000491941,1,0.9901778419114342,0.009822158088565815
491942,T000491942,1,0.9940574923683666,0.005942507631633352
491943,T000491943,1,0.9956908913994328,0.004309108600567217
491944,T000491944,1,0.00012393533647458987,0.9998760646635254
491945,T000491945,1,0.9936561578995395,0.006343842100460503
491946,T000491946,1,0.99153855187804,0.008461448121960043
